Id,Label,condition
C0042850,Vitamin B Deficiency,disease
C0042870,Vitamin D Deficiency,disease
C1510471,Vitamin Deficiency,disease
C0042875,Vitamin E Deficiency,disease
C0042880,Vitamin K Deficiency,disease
C0042900,Vitiligo,disease
C0042907,Vitreous Detachment,disease
C0042909,Vitreous Hemorrhage,disease
C0264600,"Voice Disorder, Neurologic",symptom
C0042963,Vomiting,symptom
C0019562,Von Hippel-Lindau Syndrome,disease
C0042994,Vulvar Diseases,disease
C0022783,Vulvar Lichen Sclerosus,disease
C0269084,Vulvar Vestibulitis,disease
C0042996,Vulvitis,disease
C0406670,Vulvodynia,disease
C0042998,Vulvovaginitis,disease
C0206115,WAGR Syndrome,disease
C0024419,Waldenstrom Macroglobulinemia,disease
C0043020,Wallerian Degeneration,disease
C0272414,Wandering Spleen,disease
C0086703,War Neurosis,disease
C3665596,Warts,disease
C1135993,"Wasting Disease, Chronic",disease
C0043046,Wasting Syndrome,disease
C0043049,Water Intoxication,disease
C1136135,Water Stress,disease
C0043065,Water-Electrolyte Imbalance,disease
C1403891,"Waterhouse-Friderichsen Syndrome, Meningococcal",symptom
C0233612,Waxy flexibility,symptom
C0080333,Weber-Cockayne Syndrome,disease
C0043102,Weil Disease,disease
C0043119,Werner Syndrome,disease
C0043121,Wernicke Encephalopathy,disease
C0349464,Wernicke-Korsakoff Syndrome,symptom
C0949570,Wheat Hypersensitivity,disease
C0043145,Whiplash Injuries,disease
C0023788,Whipple Disease,disease
C0175702,Williams Syndrome,disease
C0043194,Wiskott-Aldrich Syndrome,disease
C1956097,Wolf-Hirschhorn Syndrome,disease
C0043202,Wolff-Parkinson-White Syndrome,disease
C4551693,Wolfram Syndrome 1,disease
C0043208,Wolman Disease,disease
C0043241,Wound Infection,disease
C0043254,"Wounds, Penetrating",disease
C0043255,"Wounds, Stab",disease
C0043264,Wrist Injuries,disease
C1279481,X-Linked Combined Immunodeficiency Diseases,disease
C1148551,X-Linked Dyskeratosis Congenita,disease
C0549463,X-Linked Lymphoproliferative Disorder,disease
C0043379,XYY Karyotype,disease
C0043325,Xanthomatosis,disease
C0238052,"Xanthomatosis, Cerebrotendinous",disease
C0043346,Xeroderma Pigmentosum,disease
C0043349,Xerophthalmia,disease
C0043352,Xerostomia,symptom
C0085258,Yang Deficiency,disease
C0043388,Yaws,disease
C0043395,Yellow Fever,disease
C0043410,Yersinia pseudotuberculosis Infections,disease
C0085257,Yin Deficiency,disease
C0014145,Yolk Sac Tumor,disease
C3658299,Zellweger Spectrum,disease
C0085232,Zenker Diverticulum,disease
C0043515,Zollinger-Ellison syndrome,disease
C0043528,Zoonoses,disease
C1135841,Zoster Sine Herpete,disease
C0477611,"[X]Spinal osteochondrosis, unspecified",disease
C0221757,alpha 1-Antitrypsin Deficiency,disease
C0024748,alpha-Mannosidosis,disease
C0002312,alpha-Thalassemia,disease
C0002792,anaphylaxis,disease
C4048196,beta-Mannosidosis,disease
C0005658,bite injury,disease
C0007078,carbuncle,disease
C2237660,exudative macular degeneration,disease
C3468561,familial atrial fibrillation,disease
C0242301,furuncle,disease
C0018854,gamma-Chain Disease,disease
C0206726,gliosarcoma,disease
C0018206,granulosa cell tumor,disease
C1384666,hearing impairment,symptom
C0018922,hemangiopericytoma,disease
C0021670,insulinoma,disease
C0022572,keratoacanthoma,disease
C0023269,leiomyosarcoma,disease
C0023418,leukemia,disease
C0023827,liposarcoma,disease
C0024224,lymphangiosarcoma,disease
C0025202,melanoma,disease
C0027830,neurofibroma,disease
C0029182,orbit (eye disorders),disease
C0016169,pathologic fistula,disease
C0032584,polyps,disease
C0033581,prostatitis,disease
C1257843,pseudomembranous colitis,disease
C0039101,synovial sarcoma,disease
C0848377,trauma to the abdomen,disease
C1848525,"von Willebrand Disease, Recessive Form",disease
C1264040,"von Willebrand Disease, Type 2",disease
C0032230,Pleural Rub,symptom
C0000737,Abdominal Pain,symptom
C0016382,Flushing,symptom
C0043094,Weight Gain,symptom
C1262477,Weight Loss,symptom
C0004093,Asthenia,symptom
C0005910,Body Weight,symptom
C0006625,Cachexia,symptom
C0011991,Diarrhea,symptom
C0013395,Dyspepsia,symptom
C0013604,Edema,symptom
C0015970,Fever of Unknown Origin,symptom
C0000727,"Abdomen, Acute",symptom
C0030794,Pelvic Pain,symptom
C0027497,Nausea,symptom
C0005612,Birth Weight,symptom
C0015799,Feminization,symptom
C0751992,Fetal Weight,symptom
C0015930,Fetal Distress,symptom
C0231341,Premature aging syndrome,symptom
C0033931,Psychophysiologic Disorders,symptom
C0000729,Abdominal Cramps,symptom
C0085593,Chills,symptom
C1452968,Androgenization,symptom
C0020505,Hyperphagia,symptom
C0037285,Skin Manifestations,symptom
C0014724,Eructation,symptom
C0011992,Infantile Diarrhea,symptom
C0221355,Macrocephaly,symptom
C0020440,Hypercapnia,symptom
C0085383,Hypocapnia,symptom
C0242706,Hyperoxia,symptom
C1565249,Mobility Limitation,symptom
C0086525,Lassitude,symptom
C0003123,Anorexia,symptom
C0043096,Body Weight decreased,symptom
C0032739,Mantoux: positive,symptom
C0028081,Night sweats,symptom
C0376405,Patient Non-Compliance,symptom
C0008033,Pleuritic pain,symptom
C0233308,Spontaneous rupture of membranes,symptom
C1257861,Colonic Inertia,symptom
C0010520,Cyanosis,symptom
C0037384,Snoring,symptom
C0232255,Innocent Murmurs,symptom
C0018520,Halitosis,symptom
C0037383,Sneezing,symptom
C0019521,Hiccough,symptom
C0041667,Underweight,symptom
C0009806,Constipation,symptom
C0278014,Decreased stool caliber,symptom
C0239233,Early satiety,symptom
C0231872,Egophony,symptom
C0231890,Fremitus,symptom
C0221198,Lesion,symptom
C0577559,Mass of body structure,symptom
C0030193,Pain,symptom
C0423640,Right Flank Pain,symptom
C0006144,Breast Cyst,symptom
C0231528,Myalgia,symptom
C0013428,Dysuria,symptom
C0152169,Renal Colic,symptom
C0020438,Hypercalciuria,symptom
C0013911,Emaciation,symptom
C0684343,Pseudophakia,symptom
C0006370,Bulimia,symptom
C0015676,Mental Fatigue,symptom
C0027769,Nervousness,symptom
C0028734,Nocturia,symptom
C0150041,Feeling hopeless,symptom
C0424000,Feeling suicidal (finding),symptom
C0233762,"Hallucinations, Auditory",symptom
C0424337,Hoarding,symptom
C0237154,Homelessness,symptom
C0022107,Irritable Mood,symptom
C0233647,Neologism,symptom
C0036572,Seizures,symptom
C0438696,Suicidal,symptom
C0040822,Tremor,symptom
C0085631,Agitation,symptom
C0425251,Bed-ridden,symptom
C0239110,Consciousness clear,symptom
C0871754,Frail,symptom
C0028084,Nightmares,symptom
C0235231,Pin point pupils,symptom
C0234379,Resting Tremor,symptom
C0035508,Rhonchi,symptom
C0016204,Flatulence,symptom
C0015672,Fatigue,symptom
C0030232,Pallor,symptom
C0206160,Reticulocytosis,symptom
C1269955,Tumor Cell Invasion,symptom
C0744492,guaiac positive,symptom
C0744740,heme positive,symptom
C0746619,monoclonal,symptom
C0086132,Depressive Symptoms,symptom
C0277797,Apyrexial,symptom
C0004604,Back Pain,symptom
C1135120,Breakthrough Pain,symptom
C0457097,Green sputum,symptom
C0019214,Hepatosplenomegaly,symptom
C1260880,Rhinorrhea,symptom
C0392680,Shortness of Breath,symptom
C0917816,Mental deficiency,symptom
C0016927,Gagging,symptom
C0600142,Hot flushes,symptom
C0312422,Blackout - symptom,symptom
C0557075,Has religious belief,symptom
C0917801,Sleeplessness,symptom
C0424109,Weepiness,symptom
C0233481,Worried,symptom
C0235710,Chest discomfort,symptom
C0231807,Dyspnea on exertion,symptom
C0277910,Ejection Murmurs,symptom
C0577979,Frothy sputum,symptom
C0039070,Syncope,symptom
C0232257,Systolic Murmurs,symptom
C0221470,Aphagia,symptom
C0277823,Charleyhorse (finding),symptom
C0009024,Clonus,symptom
C0427055,Facial Paresis,symptom
C0024031,Low Back Pain,symptom
C0231530,Muscle twitch,symptom
C0522224,Paralysed,symptom
C0000731,Abdomen distended,symptom
C0427108,General unsteadiness,symptom
C0578150,Hemodynamically stable,symptom
C0038999,Swelling,symptom
C0741302,atypia morphology,symptom
C0029053,Decreased translucency,symptom
C0277794,Extreme exhaustion,symptom
C0264576,Mediastinal shift,symptom
C0856054,Mental status changes,symptom
C0085628,Stupor,symptom
C1096646,Transaminitis,symptom
C0241526,Unresponsiveness,symptom
C0232292,Chest tightness,symptom
C0850149,Dry cough,symptom
C0239134,Productive Cough,symptom
C0476273,Respiratory distress,symptom
C0436331,Symptom aggravating factors,symptom
C0043144,Wheezing,symptom
C0497406,Overweight,symptom
C0085632,Apathy,symptom
C1313921,Urinoma,symptom
C0241157,pustule,symptom
C0242453,Prostatism,symptom
C0013362,Dysarthria,symptom
C0149746,Orthostasis,symptom
C0042964,"Vomiting, Anticipatory",symptom
C0578859,Disturbed family,symptom
C0455769,Increased energy,symptom
C0424068,Verbal auditory hallucinations,symptom
C0085271,Self-Injurious Behavior,symptom
C0242429,Sore Throat,symptom
C0013404,Dyspnea,symptom
C0700292,Hypoxemia,symptom
C0262581,No known drug allergy,symptom
C0241158,Scar Tissue,symptom
C0232498,Abdominal tenderness,symptom
C0018681,Headache,symptom
C0221150,Swallowing painful,symptom
C0858924,General discomfort,symptom
C0019825,Hoarseness,symptom
C1513183,Metastatic Lesion,symptom
C0205400,Thickened,symptom
C0086439,Hypokinesia,symptom
C0240100,Jugular venous engorgement,symptom
C0030252,Palpitations,symptom
C0034642,Rales,symptom
C0457096,Yellow sputum,symptom
C0549483,Bacterial Abscess,symptom
C0332575,Redness,symptom
C0018991,Hemiplegia,symptom
C0028643,Numbness,symptom
C0234518,Slurred speech,symptom
C0232488,Abdominal colic,symptom
C0859032,Moaning,symptom
C0277977,Murphy's sign,symptom
C0332601,Cushingoid facies,symptom
C0234233,Sore to touch,symptom
C0241235,Purulent sputum,symptom
C0085639,Falls,symptom
C0027498,Nausea and vomiting,symptom
C0232726,Rectal tenesmus,symptom
C0001707,Aerophagy,symptom
C0232766,Asterixis,symptom
C0438716,Chest pressure,symptom
C0038990,Sweating,symptom
C0018800,Cardiomegaly,symptom
C0023222,Pain in lower limb,symptom
C0013144,Drowsiness,symptom
C0149696,Food intolerance (disorder),symptom
C0337672,Non-smoker,symptom
C0239832,Numbness of hand,symptom
C0085602,Polydipsia,symptom
C0427008,Stiffness,symptom
C0004134,Ataxia,symptom
C0234979,Dysdiadochokinesis,symptom
C0030554,Paresthesia,symptom
C0037763,Spasm,symptom
C0038450,Stridor,symptom
C0231690,Titubation,symptom
C0857256,Unwell,symptom
C0558089,Verbally abusive behavior,symptom
C0424092,Withdrawn,symptom
C1273573,[D]Unsteady gait,symptom
C0455204,Homicidal thoughts,symptom
C0240233,Loose associations,symptom
C0392701,giddy mood,symptom
C0728899,Intoxication,symptom
C0848340,stuffy nose,symptom
C0235129,Feeling strange,symptom
C0232517,Gurgling,symptom
C0443260,Milky,symptom
C0232605,Regurgitates after swallowing,symptom
C0541911,Dullness,symptom
C0857199,Red blotches,symptom
C0232201,Sinus rhythm,symptom
C1167754,Faecaluria,symptom
C0232894,Pneumatouria,symptom
C0221151,Projectile vomiting,symptom
C3178803,Social Anhedonia,symptom
C0424530,Absences finding,symptom
C0236018,Aura,symptom
C0872410,Posturing,symptom
C0270844,Tonic Seizures,symptom
C0242143,UNCOORDINATION,symptom
C0742985,debilitation,symptom
C1517205,Flare,symptom
C0347938,Hypometabolism,symptom
C0027066,Myoclonus,symptom
C0332573,Macule,symptom
C0232943,Intermenstrual heavy bleeding,symptom
C0026827,Muscle hypotonia,symptom
C0233071,Para 2,symptom
C0232997,Previous pregnancies 2,symptom
C0860096,Primigravida,symptom
C0156543,Unspecified Abortion,symptom
C0751508,Long Sleeper Syndrome,symptom
C0281825,Dysequilibrium,symptom
C0476287,Breath-holding spell,symptom
C0232602,Retching,symptom
C0240962,Scleral icterus,symptom
C0085624,Burning sensation,symptom
C1305739,Presence of Q wave,symptom
C0234215,Sensory Discomfort,symptom
C1444773,Throbbing sensation quality,symptom
C0221243,Necrolytic Migratory Erythema,symptom
C0743482,EMPHYSEMATOUS CHANGE,symptom
C0232258,Pansystolic murmur,symptom
C0694547,SYSTOLIC EJECTION MURMUR,symptom
C0423571,Abnormal sensation,symptom
C0751495,"Seizures, Focal",symptom
C0232695,Decreased bowel sounds,symptom
C0012833,Dizziness,symptom
C0020175,Hunger,symptom
C0231835,Tachypnea,symptom
C0576456,Feeding poor,symptom
C0233467,Inappropriate affect,symptom
C0558195,Wheelchair bound,symptom
C0234238,Ache,symptom
C0581912,Heavy feeling,symptom
C0558143,Macerated skin (finding),symptom
C0278141,Excruciating pain,symptom
C0231230,Fatigability,symptom
C0240805,Prodrome,symptom
C0006157,Breech Presentation,symptom
C0233070,Primiparity,symptom
C0520887,ST segment depression (finding),symptom
C0344315,Depressed mood,symptom
C0239301,Estrogen use,symptom
C0085635,Photopsia,symptom
C0042571,Vertigo,symptom
C0392162,Clammy skin,symptom
C0020672,"Hypothermia, natural",symptom
C0542044,Incoherent,symptom
C0311395,Lameness,symptom
C1299586,Has difficulty doing (qualifier value),symptom
C0740844,AIR FLUID LEVEL (finding),symptom
C0425491,Catching breath,symptom
C0242700,Space Motion Sickness,symptom
C0877040,Fear of falling,symptom
C0554980,Moody (finding),symptom
C0221166,Paraparesis,symptom
C0231218,Malaise,symptom
C3178789,Widespread Chronic Pain,symptom
C0151706,Bleeding of vagina,symptom
C0232995,Gravida 0,symptom
C0232854,Slowing of urinary stream,symptom
C0233763,"Hallucinations, Visual",symptom
C0429562,Superimposition,symptom
C0040264,Tinnitus,symptom
C0221232,Welts,symptom
C0024103,Mass in breast,symptom
C0277845,Retropulsion,symptom
C0034079,Nodule of lung,symptom
C0238844,Decreased breath sounds,symptom
C0521516,Polymyalgia,symptom
C0848621,passed stones,symptom
C0857087,Dizzy spells,symptom
C0278146,Shooting pain,symptom
C0152032,Urinary hesitation,symptom
C0948786,Blanching,symptom
C0233492,Elation,symptom
C0152459,Linear atrophy,symptom
C0424230,Motor retardation,symptom
C0002416,Ambidexterity,symptom
C0231221,Asymptomatic (finding),symptom
C0238705,Left atrial hypertrophy,symptom
C0847488,Feeling unhappy,symptom
C0744727,Hematocrit decreased,symptom
C0553668,Labored breathing,symptom
C0205254,Sedentary,symptom
C0848168,out (of) breath,symptom
C0520888,Inverted T wave,symptom
C0520886,ST segment elevation (finding),symptom
C0003126,Anosmia,symptom
C0429091,R wave feature,symptom
C0241705,Difficulty passing urine,symptom
C0240813,Prostate tender,symptom
C0558361,Sniffles,symptom
C0424790,Rigor - Temperature-associated observation,symptom
C0241252,light stool,symptom
C0558261,Terrified,symptom
C1321756,Achalasia,symptom
C0232267,Pericardial friction rub,symptom
C0234253,Pain at rest,symptom
C1384489,Scratch marks,symptom
C0558141,Transsexual (finding),symptom
C0525041,Neurobehavioral Manifestations,symptom
C0239133,Hacking cough,symptom
C0151315,Neck stiffness,symptom
C0425560,Cardiovascular finding,symptom
C0037580,Soft tissue swelling,symptom
C0848277,room spinning,symptom
C0034152,Henoch-Schoenlein Purpura,symptom
C0018862,Heberden node,symptom
C0085606,Urgency of micturition,symptom
C0520966,Abnormal coordination,symptom
C0474395,Behavior showing increased motor activity,symptom
C0581911,Heavy legs,symptom
C0271276,Stahli's line,symptom
C0751229,Hypersomnolence,symptom
C0556346,Binge Drinking,symptom
C0235198,Unable to concentrate,symptom
C0085702,Monocytosis,symptom
C0032781,Posterior rhinorrhea,symptom
C0235396,Hypertonicity,symptom
C0231441,Immobile,symptom
C0456091,Large-for-dates fetus,symptom
C0542073,Lip smacking,symptom
C0751466,Phonophobia,symptom
C0522336,Rolling of eyes,symptom
C0234450,Sleepy,symptom
C0234133,Extrapyramidal sign,symptom
C0008767,Cicatrization,symptom
C0338656,Impaired cognition,symptom
C0235634,Renal angle tenderness,symptom
