Source,Target,Type,Id,Label,Weight
C0026034,C0700153,Directed,C0026034_C0700153,Edge from Microstomia to Myotonus (finding),1
C0026034,C0751135,Directed,C0026034_C0751135,Edge from Microstomia to Neuralgic Facial Pain,1
C0026034,C0040460,Directed,C0026034_C0040460,Edge from Microstomia to Toothache,1
C0206064,C0001925,Directed,C0206064_C0001925,Edge from Microvascular Angina to Albuminuria,1
C0206064,C0002962,Directed,C0206064_C0002962,Edge from Microvascular Angina to Angina Pectoris,1
C0206064,C0002963,Directed,C0206064_C0002963,"Edge from Microvascular Angina to Angina Pectoris, Variant",1
C0206064,C0008031,Directed,C0206064_C0008031,Edge from Microvascular Angina to Chest Pain,1
C0206064,C0020578,Directed,C0206064_C0020578,Edge from Microvascular Angina to Hyperventilation,1
C0206064,C0021775,Directed,C0206064_C0021775,Edge from Microvascular Angina to Intermittent Claudication,1
C0206064,C0086666,Directed,C0206064_C0086666,Edge from Microvascular Angina to Myocardial Preinfarction Syndrome,1
C0206064,C0028754,Directed,C0206064_C0028754,Edge from Microvascular Angina to Obesity,1
C0206064,C0458257,Directed,C0206064_C0458257,"Edge from Microvascular Angina to Pain, Splitting",1
C0206064,C0751721,Directed,C0206064_C0751721,"Edge from Microvascular Angina to Syncope, Cerebral",1
C0740376,C0149793,Directed,C0740376_C0149793,Edge from Middle Cerebral Artery Thrombosis to Amaurosis Fugax,1
C0740376,C0454573,Directed,C0740376_C0454573,"Edge from Middle Cerebral Artery Thrombosis to Aphasia, Anterior",1
C0740376,C0454575,Directed,C0740376_C0454575,"Edge from Middle Cerebral Artery Thrombosis to Aphasia, Posterior",1
C0740376,C0234482,Directed,C0740376_C0234482,"Edge from Middle Cerebral Artery Thrombosis to Aphasia, Semantic",1
C0740376,C0454596,Directed,C0740376_C0454596,"Edge from Middle Cerebral Artery Thrombosis to Dysarthria, Spastic",1
C0740376,C0392550,Directed,C0740376_C0392550,"Edge from Middle Cerebral Artery Thrombosis to Hemiplegia, Infantile",1
C0740376,C0751418,Directed,C0740376_C0751418,Edge from Middle Cerebral Artery Thrombosis to Hemisensory Neglect,1
C0740376,C0242706,Directed,C0740376_C0242706,Edge from Middle Cerebral Artery Thrombosis to Hyperoxia,1
C0740376,C0151786,Directed,C0740376_C0151786,Edge from Middle Cerebral Artery Thrombosis to Muscle Weakness,1
C0740376,C0030552,Directed,C0740376_C0030552,Edge from Middle Cerebral Artery Thrombosis to Paresis,1
C0155490,C3665473,Directed,C0155490_C3665473,Edge from Middle Ear Cholesteatoma to Bilateral Deafness,1
C0155490,C0155503,Directed,C0155490_C0155503,Edge from Middle Ear Cholesteatoma to Central Nervous System Origin Vertigo,1
C0155490,C0751026,Directed,C0155490_C0751026,"Edge from Middle Ear Cholesteatoma to Cerebrospinal Fluid Otorrhea, Traumatic",1
C0155490,C0018777,Directed,C0155490_C0018777,Edge from Middle Ear Cholesteatoma to Conductive hearing loss,1
C0155490,C0015469,Directed,C0155490_C0015469,Edge from Middle Ear Cholesteatoma to Facial paralysis,1
C0155490,C0155552,Directed,C0155490_C0155552,"Edge from Middle Ear Cholesteatoma to Hearing Loss, Mixed Conductive-Sensorineural",1
C0155490,C0220870,Directed,C0155490_C0220870,Edge from Middle Ear Cholesteatoma to Lightheadedness,1
C0155490,C0018784,Directed,C0155490_C0018784,Edge from Middle Ear Cholesteatoma to Sensorineural Hearing Loss (disorder),1
C0155490,C0751557,Directed,C0155490_C0751557,"Edge from Middle Ear Cholesteatoma to Tinnitus, Tensor Palatini Induced",1
C0155490,C1384666,Directed,C0155490_C1384666,Edge from Middle Ear Cholesteatoma to hearing impairment,1
C0026069,C0010200,Directed,C0026069_C0010200,Edge from Middle Lobe Syndrome to Coughing,1
C0026069,C0019079,Directed,C0026069_C0019079,Edge from Middle Lobe Syndrome to Hemoptysis,1
C0026069,C0085619,Directed,C0026069_C0085619,Edge from Middle Lobe Syndrome to Orthopnea,1
C0026069,C0458257,Directed,C0026069_C0458257,"Edge from Middle Lobe Syndrome to Pain, Splitting",1
C0026069,C0018784,Directed,C0026069_C0018784,Edge from Middle Lobe Syndrome to Sensorineural Hearing Loss (disorder),1
C0149931,C0002416,Directed,C0149931_C0002416,Edge from Migraine Disorders to Ambidexterity,1
C0149931,C0012833,Directed,C0149931_C0012833,Edge from Migraine Disorders to Dizziness,1
C0149931,C0015967,Directed,C0149931_C0015967,Edge from Migraine Disorders to Fever,1
C0149931,C0027497,Directed,C0149931_C0027497,Edge from Migraine Disorders to Nausea,1
C0149931,C0028643,Directed,C0149931_C0028643,Edge from Migraine Disorders to Numbness,1
C0149931,C0038002,Directed,C0149931_C0038002,Edge from Migraine Disorders to Splenomegaly,1
C0149931,C0042963,Directed,C0149931_C0042963,Edge from Migraine Disorders to Vomiting,1
C0154723,C0544668,Directed,C0154723_C0544668,"Edge from Migraine with Aura to Hallucinations, Kinesthetic",1
C0154723,C0877781,Directed,C0154723_C0877781,Edge from Migraine with Aura to Hemicrania,1
C0154723,C0392550,Directed,C0154723_C0392550,"Edge from Migraine with Aura to Hemiplegia, Infantile",1
C0154723,C0220870,Directed,C0154723_C0220870,Edge from Migraine with Aura to Lightheadedness,1
C0154723,C0030552,Directed,C0154723_C0030552,Edge from Migraine with Aura to Paresis,1
C0154723,C0085636,Directed,C0154723_C0085636,Edge from Migraine with Aura to Photophobia,1
C0154723,C0234512,Directed,C0154723_C0234512,Edge from Migraine with Aura to Prosopagnosia,1
C0154723,C0860634,Directed,C0154723_C0860634,Edge from Migraine with Aura to Psychogenic coma,1
C0154723,C0544679,Directed,C0154723_C0544679,"Edge from Migraine with Aura to Scotoma, Paracecal",1
C0154723,C3665347,Directed,C0154723_C3665347,Edge from Migraine with Aura to Visual Impairment,1
C0026103,C0013604,Directed,C0026103_C0013604,Edge from Mikulicz Disease to Edema,1
C0026103,C0020455,Directed,C0026103_C0020455,Edge from Mikulicz Disease to Hypergammaglobulinemia,1
C0026103,C0553757,Directed,C0026103_C0553757,Edge from Mikulicz Disease to Olfaction Disorders,1
C0026103,C0032617,Directed,C0026103_C0032617,Edge from Mikulicz Disease to Polyuria,1
C0026113,C0015967,Directed,C0026113_C0015967,Edge from Miliaria to Fever,1
C0026113,C0684219,Directed,C0026113_C0684219,Edge from Miliaria to Myokymia,1
C0026113,C0005697,Directed,C0026113_C0005697,Edge from Miliaria to Neurogenic Urinary Bladder,1
C0026113,C0033774,Directed,C0026113_C0033774,Edge from Miliaria to Pruritus,1
C0079840,C0000729,Directed,C0079840_C0000729,Edge from Milk Allergy to Abdominal Cramps,1
C0079840,C0000737,Directed,C0079840_C0000737,Edge from Milk Allergy to Abdominal Pain,1
C0079840,C0005910,Directed,C0079840_C0005910,Edge from Milk Allergy to Body Weight,1
C0079840,C1257861,Directed,C0079840_C1257861,Edge from Milk Allergy to Colonic Inertia,1
C0079840,C0011991,Directed,C0079840_C0011991,Edge from Milk Allergy to Diarrhea,1
C0079840,C0018926,Directed,C0079840_C0018926,Edge from Milk Allergy to Hematemesis,1
C0079840,C0011992,Directed,C0079840_C0011992,Edge from Milk Allergy to Infantile Diarrhea,1
C0079840,C0032230,Directed,C0079840_C0032230,Edge from Milk Allergy to Pleural Rub,1
C0079840,C0042963,Directed,C0079840_C0042963,Edge from Milk Allergy to Vomiting,1
C0079840,C0043094,Directed,C0079840_C0043094,Edge from Milk Allergy to Weight Gain,1
C0026139,C0751564,Directed,C0026139_C0751564,Edge from Milk Sickness to Pill Rolling Tremor,1
C0026141,C0000737,Directed,C0026141_C0000737,Edge from Milk-Alkali Syndrome to Abdominal Pain,1
C0026141,C0006625,Directed,C0026141_C0006625,Edge from Milk-Alkali Syndrome to Cachexia,1
C0026141,C0086132,Directed,C0026141_C0086132,Edge from Milk-Alkali Syndrome to Depressive Symptoms,1
C0026141,C0233407,Directed,C0026141_C0233407,Edge from Milk-Alkali Syndrome to Disorientation,2
C0026141,C0020438,Directed,C0026141_C0020438,Edge from Milk-Alkali Syndrome to Hypercalciuria,1
C0026141,C0086525,Directed,C0026141_C0086525,Edge from Milk-Alkali Syndrome to Lassitude,1
C0026141,C0151786,Directed,C0026141_C0151786,Edge from Milk-Alkali Syndrome to Muscle Weakness,1
C0026141,C0027497,Directed,C0026141_C0027497,Edge from Milk-Alkali Syndrome to Nausea,1
C0026141,C0028961,Directed,C0026141_C0028961,Edge from Milk-Alkali Syndrome to Oliguria,1
C0026141,C0032617,Directed,C0026141_C0032617,Edge from Milk-Alkali Syndrome to Polyuria,1
C0026141,C0033687,Directed,C0026141_C0033687,Edge from Milk-Alkali Syndrome to Proteinuria,1
C0026141,C0860634,Directed,C0026141_C0860634,Edge from Milk-Alkali Syndrome to Psychogenic coma,1
C0026141,C0042963,Directed,C0026141_C0042963,Edge from Milk-Alkali Syndrome to Vomiting,1
C0026143,C0005910,Directed,C0026143_C0005910,Edge from Milker's Nodes to Body Weight,1
C0026143,C0013604,Directed,C0026143_C0013604,Edge from Milker's Nodes to Edema,1
C0026143,C0015967,Directed,C0026143_C0015967,Edge from Milker's Nodes to Fever,1
C0393799,C0750937,Directed,C0393799_C0750937,"Edge from Miller Fisher Syndrome to Ataxia, Appendicular",1
C0393799,C0271186,Directed,C0393799_C0271186,"Edge from Miller Fisher Syndrome to Diplopia, Refractive",1
C0393799,C0392699,Directed,C0393799_C0392699,Edge from Miller Fisher Syndrome to Dysesthesia,1
C0393799,C0015469,Directed,C0393799_C0015469,Edge from Miller Fisher Syndrome to Facial paralysis,1
C0393799,C0231694,Directed,C0393799_C0231694,"Edge from Miller Fisher Syndrome to Gait, Festinating",1
C0393799,C0877781,Directed,C0393799_C0877781,Edge from Miller Fisher Syndrome to Hemicrania,1
C0393799,C0339693,Directed,C0393799_C0339693,Edge from Miller Fisher Syndrome to Internal Ophthalmoplegia,1
C0393799,C0023380,Directed,C0393799_C0023380,Edge from Miller Fisher Syndrome to Lethargy,1
C0393799,C0151786,Directed,C0393799_C0151786,Edge from Miller Fisher Syndrome to Muscle Weakness,1
C0393799,C0277850,Directed,C0393799_C0277850,"Edge from Miller Fisher Syndrome to Reflex, Pendular",1
C1704423,C0013604,Directed,C1704423_C0013604,Edge from Milroy Disease to Edema,1
C1704423,C0013608,Directed,C1704423_C0013608,"Edge from Milroy Disease to Edema, Cardiac",1
C1704423,C0455988,Directed,C1704423_C0455988,"Edge from Milroy Disease to Hydrops Fetalis, Non-Immune",1
C1704423,C0021775,Directed,C1704423_C0021775,Edge from Milroy Disease to Intermittent Claudication,1
C1704423,C0028756,Directed,C1704423_C0028756,Edge from Milroy Disease to Morbid obesity,1
C1704423,C0028754,Directed,C1704423_C0028754,Edge from Milroy Disease to Obesity,1
C1704423,C0458257,Directed,C1704423_C0458257,"Edge from Milroy Disease to Pain, Splitting",1
C1704423,C0037011,Directed,C1704423_C0037011,Edge from Milroy Disease to Shoulder Pain,1
C1704423,C0040259,Directed,C1704423_C0040259,Edge from Milroy Disease to Tinea Pedis,1
C1704423,C1262477,Directed,C1704423_C1262477,Edge from Milroy Disease to Weight Loss,1
C0342488,C0005612,Directed,C0342488_C0005612,"Edge from Mineralocorticoid Excess Syndrome, Apparent to Birth Weight",1
C0342488,C0270790,Directed,C0342488_C0270790,"Edge from Mineralocorticoid Excess Syndrome, Apparent to Quadriparesis",1
C0026205,C0750903,Directed,C0026205_C0750903,"Edge from Miosis disorder to Amblyopia, Suppression",1
C0026205,C0751612,Directed,C0026205_C0751612,"Edge from Miosis disorder to Anisocoria, Physiologic",1
C0026205,C0235229,Directed,C0026205_C0235229,Edge from Miosis disorder to Ciliary Body Spasm,1
C0026205,C0155015,Directed,C0026205_C0155015,"Edge from Miosis disorder to Color Blindness, Red",1
C0026205,C0271186,Directed,C0026205_C0271186,"Edge from Miosis disorder to Diplopia, Refractive",1
C0026205,C0751203,Directed,C0026205_C0751203,"Edge from Miosis disorder to Horner Syndrome, Acquired",1
C0026205,C0220870,Directed,C0026205_C0220870,Edge from Miosis disorder to Lightheadedness,1
C0026205,C0271131,Directed,C0026205_C0271131,Edge from Miosis disorder to Occluded Pupils,1
C0026205,C0860634,Directed,C0026205_C0860634,Edge from Miosis disorder to Psychogenic coma,1
C0026205,C3665347,Directed,C0026205_C3665347,Edge from Miosis disorder to Visual Impairment,1
C0267878,C0022354,Directed,C0267878_C0022354,"Edge from Mirizzi Syndrome to Jaundice, Obstructive",1
C0000814,C0000737,Directed,C0000814_C0000737,Edge from Missed abortion to Abdominal Pain,1
C0000814,C0011991,Directed,C0000814_C0011991,Edge from Missed abortion to Diarrhea,1
C0000814,C0015967,Directed,C0000814_C0015967,Edge from Missed abortion to Fever,1
C0000814,C0392550,Directed,C0000814_C0392550,"Edge from Missed abortion to Hemiplegia, Infantile",1
C0000814,C0027497,Directed,C0000814_C0027497,Edge from Missed abortion to Nausea,1
C0000814,C0458257,Directed,C0000814_C0458257,"Edge from Missed abortion to Pain, Splitting",1
C0000814,C0030794,Directed,C0000814_C0030794,Edge from Missed abortion to Pelvic Pain,1
C0000814,C0042963,Directed,C0000814_C0042963,Edge from Missed abortion to Vomiting,1
C0751794,C0001816,Directed,C0751794_C0001816,"Edge from Missile Injuries, Penetrating, Head to Agnosia",1
C0751794,C0454575,Directed,C0751794_C0454575,"Edge from Missile Injuries, Penetrating, Head to Aphasia, Posterior",1
C0751794,C3495144,Directed,C0751794_C3495144,"Edge from Missile Injuries, Penetrating, Head to Apraxia, Articulatory",1
C0751794,C1879328,Directed,C0751794_C1879328,"Edge from Missile Injuries, Penetrating, Head to Blindness both eyes NOS (disorder)",1
C0751794,C0007815,Directed,C0751794_C0007815,"Edge from Missile Injuries, Penetrating, Head to Cerebrospinal Fluid Rhinorrhea",1
C0751794,C0877781,Directed,C0751794_C0877781,"Edge from Missile Injuries, Penetrating, Head to Hemicrania",1
C0751794,C0042798,Directed,C0751794_C0042798,"Edge from Missile Injuries, Penetrating, Head to Low Vision",1
C0751794,C0151786,Directed,C0751794_C0151786,"Edge from Missile Injuries, Penetrating, Head to Muscle Weakness",1
C0751794,C3495874,Directed,C0751794_C3495874,"Edge from Missile Injuries, Penetrating, Head to Nonepileptic Seizures",1
C0751794,C0030552,Directed,C0751794_C0030552,"Edge from Missile Injuries, Penetrating, Head to Paresis",1
C0026229,C0011991,Directed,C0026229_C0011991,Edge from Mite Infestations to Diarrhea,1
C0026229,C0392699,Directed,C0026229_C0392699,Edge from Mite Infestations to Dysesthesia,1
C0026229,C0013456,Directed,C0026229_C0013456,Edge from Mite Infestations to Earache,1
C0026229,C0026825,Directed,C0026229_C0026825,Edge from Mite Infestations to Flaccid Muscle Tone,1
C0026229,C0033774,Directed,C0026229_C0033774,Edge from Mite Infestations to Pruritus,1
C0026229,C0033931,Directed,C0026229_C0033931,Edge from Mite Infestations to Psychophysiologic Disorders,1
C0026229,C0040259,Directed,C0026229_C0040259,Edge from Mite Infestations to Tinea Pedis,1
C0026229,C1262477,Directed,C0026229_C1262477,Edge from Mite Infestations to Weight Loss,1
C0162666,C3665473,Directed,C0162666_C3665473,Edge from Mitochondrial Encephalomyopathies to Bilateral Deafness,1
C0162666,C0006625,Directed,C0162666_C0006625,Edge from Mitochondrial Encephalomyopathies to Cachexia,1
C0162666,C0007758,Directed,C0162666_C0007758,Edge from Mitochondrial Encephalomyopathies to Cerebellar Ataxia,1
C0162666,C0162674,Directed,C0162666_C0162674,Edge from Mitochondrial Encephalomyopathies to Chronic progressive external ophthalmoplegia,1
C0162666,C0026825,Directed,C0162666_C0026825,Edge from Mitochondrial Encephalomyopathies to Flaccid Muscle Tone,1
C0162666,C0751836,Directed,C0162666_C0751836,"Edge from Mitochondrial Encephalomyopathies to Gait Ataxia, Sensory",1
C0162666,C0086395,Directed,C0162666_C0086395,"Edge from Mitochondrial Encephalomyopathies to Hearing Loss, Extreme",1
C0162666,C0339693,Directed,C0162666_C0339693,Edge from Mitochondrial Encephalomyopathies to Internal Ophthalmoplegia,1
C0162666,C0018784,Directed,C0162666_C0018784,Edge from Mitochondrial Encephalomyopathies to Sensorineural Hearing Loss (disorder),1
C0162666,C0042963,Directed,C0162666_C0042963,Edge from Mitochondrial Encephalomyopathies to Vomiting,1
C0026266,C0948089,Directed,C0026266_C0948089,Edge from Mitral Valve Insufficiency to Acute Coronary Syndrome,1
C0026266,C0002962,Directed,C0026266_C0002962,Edge from Mitral Valve Insufficiency to Angina Pectoris,1
C0026266,C0231221,Directed,C0026266_C0231221,Edge from Mitral Valve Insufficiency to Asymptomatic (finding),1
C0026266,C0393584,Directed,C0026266_C0393584,Edge from Mitral Valve Insufficiency to Benign Hereditary Chorea,1
C0026266,C0013404,Directed,C0026266_C0013404,Edge from Mitral Valve Insufficiency to Dyspnea,1
C0026266,C0231807,Directed,C0026266_C0231807,Edge from Mitral Valve Insufficiency to Dyspnea on exertion,1
C0026266,C0277910,Directed,C0026266_C0277910,Edge from Mitral Valve Insufficiency to Ejection Murmurs,1
C0026266,C0015672,Directed,C0026266_C0015672,Edge from Mitral Valve Insufficiency to Fatigue,1
C0026266,C0086439,Directed,C0026266_C0086439,Edge from Mitral Valve Insufficiency to Hypokinesia,1
C0026266,C0232255,Directed,C0026266_C0232255,Edge from Mitral Valve Insufficiency to Innocent Murmurs,1
C0026266,C0086525,Directed,C0026266_C0086525,Edge from Mitral Valve Insufficiency to Lassitude,1
C0026266,C0238705,Directed,C0026266_C0238705,Edge from Mitral Valve Insufficiency to Left atrial hypertrophy,1
C0026266,C0007166,Directed,C0026266_C0007166,Edge from Mitral Valve Insufficiency to Low Cardiac Output,1
C0026266,C0028754,Directed,C0026266_C0028754,Edge from Mitral Valve Insufficiency to Obesity,1
C0026266,C0085619,Directed,C0026266_C0085619,Edge from Mitral Valve Insufficiency to Orthopnea,1
C0026266,C0030252,Directed,C0026266_C0030252,Edge from Mitral Valve Insufficiency to Palpitations,1
C0026266,C0700200,Directed,C0026266_C0700200,Edge from Mitral Valve Insufficiency to Presyncope,1
C0026266,C0392680,Directed,C0026266_C0392680,Edge from Mitral Valve Insufficiency to Shortness of Breath,1
C0026266,C0039070,Directed,C0026266_C0039070,Edge from Mitral Valve Insufficiency to Syncope,1
C0026266,C0205400,Directed,C0026266_C0205400,Edge from Mitral Valve Insufficiency to Thickened,1
C0026267,C0002962,Directed,C0026267_C0002962,Edge from Mitral Valve Prolapse Syndrome to Angina Pectoris,1
C0026267,C0002963,Directed,C0026267_C0002963,"Edge from Mitral Valve Prolapse Syndrome to Angina Pectoris, Variant",1
C0026267,C0008031,Directed,C0026267_C0008031,Edge from Mitral Valve Prolapse Syndrome to Chest Pain,1
C0026267,C0277910,Directed,C0026267_C0277910,Edge from Mitral Valve Prolapse Syndrome to Ejection Murmurs,1
C0026267,C0020649,Directed,C0026267_C0020649,Edge from Mitral Valve Prolapse Syndrome to Hypotension,1
